label,pixel_acc,iou,dice,precision,recall
ILSVRC2012_val_00028779,0.9217155575752258,0.8379671573638916,0.9118412733078003,0.9909268021583557,0.8444463014602661
ILSVRC2012_val_00023301,0.6988998651504517,0.5835148096084595,0.7369868755340576,0.8863902688026428,0.6306834816932678
ILSVRC2012_val_00015011,0.9219347834587097,0.6398161053657532,0.7803510427474976,1.0,0.6398161053657532
ILSVRC2012_val_00005544,0.3929169178009033,0.3818037807941437,0.5526164770126343,0.9887528419494629,0.38346922397613525
ILSVRC2012_val_00033225,0.7287747263908386,0.3910689651966095,0.5622567534446716,0.8144627809524536,0.4293152689933777
ILSVRC2012_val_00035593,0.8074776530265808,0.4430992603302002,0.6140939593315125,1.0,0.4430992603302002
ILSVRC2012_val_00011379,0.6597974896430969,0.39664924144744873,0.5680012106895447,0.7594748139381409,0.4536340832710266
ILSVRC2012_val_00015795,0.9402901530265808,0.4269319176673889,0.5983914136886597,0.4269319176673889,1.0
ILSVRC2012_val_00001493,0.9141820669174194,0.7540552616119385,0.8597850799560547,0.9179530143737793,0.808549702167511
ILSVRC2012_val_00046931,0.9026825428009033,0.6010621190071106,0.7508292198181152,1.0,0.6010621190071106
ILSVRC2012_val_00003182,0.7057756781578064,0.4692813754081726,0.6387903690338135,0.8773438930511475,0.5022314786911011
ILSVRC2012_val_00018439,0.8268096446990967,0.418106347322464,0.5896685123443604,0.9692642092704773,0.4237242043018341
ILSVRC2012_val_00046384,0.6623684763908386,0.42976877093315125,0.6011723875999451,0.42976877093315125,1.0
ILSVRC2012_val_00020991,0.3961256444454193,0.311739057302475,0.47530651092529297,0.6568707227706909,0.37237823009490967
ILSVRC2012_val_00024962,0.8702367544174194,0.7547922730445862,0.860264003276825,0.9384716153144836,0.7940885424613953
ILSVRC2012_val_00004163,0.8408800959587097,0.7647058963775635,0.8666666746139526,0.9698011875152588,0.7833594679832458
ILSVRC2012_val_00041385,0.9333745241165161,0.6500575542449951,0.7879210710525513,0.8837341666221619,0.7108516693115234
ILSVRC2012_val_00047948,0.34833386540412903,0.3032750189304352,0.4654044806957245,0.9937857985496521,0.30385124683380127
ILSVRC2012_val_00008718,0.9214166402816772,0.8552443385124207,0.9219748973846436,0.8552443385124207,1.0
ILSVRC2012_val_00033912,0.8011599183082581,0.5041991472244263,0.6703888177871704,0.8788220286369324,0.5418713688850403
ILSVRC2012_val_00019765,0.841218888759613,0.5595178604125977,0.7175523638725281,0.5991356372833252,0.8943089246749878
ILSVRC2012_val_00017294,0.9666573405265808,0.8321629166603088,0.9083940386772156,0.9753086566925049,0.8500717282295227
ILSVRC2012_val_00044676,0.9191844463348389,0.3888470232486725,0.5599566102027893,0.966292142868042,0.3941940367221832
ILSVRC2012_val_00014659,0.950215220451355,0.795245885848999,0.88594651222229,0.9082568883895874,0.8647058606147766
ILSVRC2012_val_00048523,0.9061902165412903,0.5981388092041016,0.7485442757606506,0.6045387983322144,0.9826086759567261
ILSVRC2012_val_00017682,0.5213050246238708,0.32210996747016907,0.48726651072502136,0.8932456970214844,0.335006445646286
ILSVRC2012_val_00032724,0.7100207209587097,0.2997063994407654,0.46119093894958496,0.5412899851799011,0.4017419219017029
ILSVRC2012_val_00024261,0.7235331535339355,0.5690854787826538,0.7253721952438354,0.5907390713691711,0.9394871592521667
ILSVRC2012_val_00004295,0.9098174571990967,0.8398853540420532,0.9129757285118103,0.9306410551071167,0.8959686160087585
ILSVRC2012_val_00032261,0.8413584232330322,0.3174997866153717,0.48197320103645325,0.5751786231994629,0.41476255655288696
ILSVRC2012_val_00016560,0.9279934763908386,0.5853322744369507,0.7384347915649414,0.8562793731689453,0.6491026878356934
ILSVRC2012_val_00033821,0.8702965378761292,0.5259323716163635,0.6893259286880493,1.0,0.5259323716163635
ILSVRC2012_val_00016936,0.8317322731018066,0.634423017501831,0.776326596736908,0.634423017501831,1.0
ILSVRC2012_val_00048406,0.5663464665412903,0.30976399779319763,0.47300735116004944,0.919404923915863,0.31841006875038147
ILSVRC2012_val_00006437,0.8794642686843872,0.4853641986846924,0.6535288691520691,0.8862647414207458,0.5176043510437012
ILSVRC2012_val_00039231,0.5891262888908386,0.4261058270931244,0.5975795388221741,0.8773931264877319,0.4530842900276184
ILSVRC2012_val_00007201,0.9739118218421936,0.8775834441184998,0.9348010420799255,0.9303985834121704,0.939245343208313
